book_title;author;reader_review;rating;label
Eugénie Grandet;Honoré deBalzac;Il fallait absolument que je me mette aux classiques, ce Balzac faisait parti de ma bibliothèque donc c'était évident que j'allais le commencer. Première impression : le début est long, long, beaucoup trop long ! Les descriptions sont lourdes. Les phrases de dix lignes, c'est juste une horreur. De plus, l'histoire n'a rien d'extraordinaire : un père de famille cache ses affaires et ses fortunes à sa famille. Eugénie n'est pas plus présente que les autres personnages, donc je ne comprends pas pourquoi l'auteur à choisi ce titre. L'histoire d'amour entre Eugénie et son cousin est très belle mais peu présente, donc ça m'a un peu déçu. Ce livre est assez court, mais j'ai mis quand même quelques jours pour le terminer. Je pense que je relirai des livres d'Honoré de Balzac, car c'est un grand auteur.;2.0;-1
Eugénie Grandet;Honoré deBalzac;Eugénie est le prototype même de la fille actuelle!! Douce, naîve, enfermé par un père puissant et possessif.... Elle est un bon parti et son coeur va être détruit par un amour faux et pathétique!!!!L'avarice de son père et sa fortune va la conduire à la perte de sa candeur... Cette réalité vaut aussi bien pour notre époque.....! Peut-on vendre son âme pour quelques billets? : c'est triste mais cela a toujours existé! Cette fille est une victime de la réalité: pouvoir et domination.;2.0;-1
Eugénie Grandet;Honoré deBalzac;Et bien non, je n'ai pas aimé Eugénie Grandet...Encore un des romans obligatoires de l'époque...Ce roman parallélement, m'a toujours pensé à une chanson de Louise attaque : Léa. Balzac nous promène assez bien sur le physique d'Eugénie alors qu'en résumé : elle est quelconque et sera abandonnée comme une vieille chaussette par son cousin. Qui sera le seul amour de sa vie (dont on présume). Pauvre Eugénie, une petite provinciale qui est en émoi devant un gars de sa famille. Mais bon, Balzac ne l'avait gâté non plus avec un physique ingrat ou presque devant un don juan.;1.0;-1
Eugénie Grandet;Honoré deBalzac;Quelque peu ennuyée dans les premières pages par trop de description de lieux et de personnages, j'ai tout de même continué ma lecture en me disait que Balzac n'était pas rien un classique de la littérature française. Et j'ai très bien fait. Une fois les premiers dialogues enclenchés, j'ai de suite été happé par la finesse et l'esprit De Balzac. Grandet, mais quel personnage antipathique. Avare et quelque peu tyran, nous prenons plaisir à le détester. Terrorisant sa femme, sa fille et la bonne (qui est la seule d'ailleurs, à oser lui tenir tête), il compte, calcule, balance, tout son or et ses avoirs, s'amusant même à couper les carrés de sucre, en cachette, pour économiser. Je le vois bien en être trapu, court de sa personne, manipulateur et austère. Et puis, Eugénie, chère Eugénie. Belle, naïve, éperdue d'amour pour son beau cousin parisien. Une jeune fille dans la fleur de l'âge, qui rêve de donner sa chemise pour régler les dettes de son oncle, suicidé, afin de donner la plus vie à son cher cousin. Douce et tendre Eugénie, qui apprendra la vie à la dure, à coup de décès, de trahison, de mariage de raison. On ne peut, qu'en fermant le livre, lui souhaiter tout le bonheur du monde pour les années qui lui restent à vivre. Belle lecture, un classique court, mais bien riche et très accessible.;3.0;0
Eugénie Grandet;Honoré deBalzac;"C'est le premierBalzacque j'ai lu. C'était il y a . . . . un certains temps à dire vrai ! Mais ce livre m'a quand même marquée. Il m'a fallu du temps pour comprendre qu'avec cet écrivain il faut prendre sur soi car on a vite fait de bouillir d'impatience lorsque nous, pauvres lecteurs du 21ème siècle, nous retrouvons au milieu de digressions qui s'étalent sur des pages et des pages . . . . et encore d'autres pages ! ! D'accord, en ce temps les écrivains étaient payés à la quantité, et tout flambeur qu'était le grandHonoré de Balzac, on imagine très aisément qu'il est ressenti le besoin d'étaler ses récits sur le plus de pages possibles. C'est vrai aussi que ces descriptions nous laissent une peintures des moeurs de l'époque - dans son milieu social s'entend - des plus riches. Mais, difficile de ne pas se laisser tenter par l'abandon dans des moments pareils ! Enfin, une fois tout cela mis de côté, j'ai été touchée parEugénie Grandet. Une jeune fille pleine de candeur, généreuse. . . et bien trop crédule ! Alors pourquoi ne pas m'être agacée ? Sans doute parce que je me suis un peu identifiée à cette époque (j'avais 13 ou 14ans), et découvrais que ""donner"" n'est pas gage de recevoir encore moins de gratitude. C'est donc comme cela queBalzacest resté dans ma mémoire : comme un peintre des tempéraments humains. En montrant aussi que tous ne sont pas blancs ou noirs, et que les préceptes enseignées à la messe . . . restent à la messe ! car la vie a d'autres obligations : celles du ""soi"". Une révélation pour moi à l'époque !";5.0;1
Eugénie Grandet;Honoré deBalzac;"Bien qu'appréciant la littérature classique, l'oeuvre de Balzac ne m'a jamais particulièrement attirée, peut-être parce qu'elle me fait un peu peur ? Toutefois, parmi les volumes qui composent la ""Comédie Humaine"", ""Eugénie Grandet"" est sans doute celui qui me fascinait et m'aimantait le plus et ce parti pris a sans doute compté dans le grand plaisir que j'ai eu à le découvrir enfin. Il y a une rare audace à juxtaposer la pire avarice, celle du père Grandet, à la plus généreuse abnégation, celle de la fille Grandet, sans pour autant donner dans le manichéisme. Le charme agit, on ne sait pas trop comment d'ailleurs, étant donné le cadre sinistre que l'auteur donne à son récit. A croire qu'il fallait cette gangue de grisaille, de médiocrité et de vice pour mieux faire ressortir l'éclat et la pureté de l'âme d'Eugénie, d'un jeune cur pur, prêt à l'abandon de l'amour et au dévouement de l'amitié. Les quelques personnages croqués par Balzac et qui composent ce drame social sont extrêmement vivants et tangibles. La course aux faveurs entre les Cruchot et les des Grassins est particulièrement bien rendue et nous renvoie à l'éternel rapport de l'homme à l'argent, un rapport malsain et dévastateur qui, couplé à l'ambition, a fait, fait encore et fera toujours bien des ravages dans notre société. J'ai d'abord cru que la personnalité d'Eugénie me taperait rapidement sur les nerfs mais il n'en fut rien ; bien au contraire, j'ai ressenti énormément d'empathie pour elle voire de l'admiration. Un très grand classique, à la portée de tous. Challenge ABC 2015 / 2016Challenge 19ème siècle 2015";5.0;1
Mademoiselle Fifi et autres nouvelles;Guy deMaupassant;"Attention ! Chef-d'oeuvre à l'horizon ! Sachez que ce recueil contient, à mon avis, deux ou trois des meilleures nouvellesDe Maupassant, toutes catégories confondues (ce qui n'est pas rien). Tout de suite également, il me faut confesser que toutes les nouvelles du recueil ne sont pas du même niveau. Mais certaines sont tellement parfaites, tellement fortes et bien senties qu'à elles seules elles méritent de faire hisser le recueil au firmament illusoire des 5 étoiles. La nouvelle titre, bien qu'excellente, n'est pas de mon point de vue la meilleure du livre ; elle surfe sur la même vague que Boule-De-Suif : contexte de la guerre franco-prussienne, une prostituée s'y montre plus honorable que bien des gens soi-disant plus fréquentables. Par contre, la succulence, la vraie dynamite de l'ouvrage, est selon moi la nouvelle intitulée Madame Baptiste. C'est l'histoire inqualifiable d'une double peine, d'une fille violée et rejetée de par ce fait. Bref, un récit fort et bouleversant, touchant à la perfection comme peu savent s'en approcher. Deux Amis est un modèle de construction et d'efficacité, dans le registre des dommages collatéraux de la guerre. Maupassantrevisite le thème des humbles et discrets, qui savent se montrer nobles et vaillants dans certaines conditions, un peu comme dans une nouvelle d'un autre recueil, le Père Milon. La nouvelle À Cheval est plus proche du modèle canonique de l'auteur, c'est-à-dire pas très éloignée de la farce, grinçante, caustique, un brin misanthrope, sur ces gens tous un peu pourris dans le fond, d'une manière ou d'une autre. Les autres nouvelles (elles sont 18 au total) m'ont laissé un souvenir plus périssable mais demeurent plaisantes. Dans tous les cas, un recueil incontournable si l'on aime déjàMaupassant, incontournable si l'on souhaite découvrirMaupassant, incontournable si l'on n'aime pasMaupassantcar qui peut dire qu'il n'aime pasMaupassantavant d'avoir lu ce recueil ? Mais ceci n'est que mon avis de Normande égarée, c'est-à-dire, pas grand-chose.";5.0;1
Mademoiselle Fifi et autres nouvelles;Guy deMaupassant;"Ce recueil comporte en fait dix-huit nouvelles qui épinglent au passage la société de l'époque à travers les thèmes de prédilectionDe Maupassant: la prostitution, le libertinage, la relation homme femme, l'occupation de la France par les Prussiens« Mademoiselle Fifi » qui est en fait un prussien « le marquis Wilhem d'Eyrik, un tout petit blondin fier et brutal avec les hommes, dur aux vaincus, et violent comme une arme à feu. » qui occupe, avec ses compagnons, le château qu'une famille française a dû fuir. Seul le curé du village fait de la résistance en ne faisant plus sonner son clocher, au grand dam des Prussiens. « C'était sa manière à lui de protester contre l'invasion, protestation pacifique, protestation du silence, la seule, disait-il, qui convînt au prêtre, homme de douceur et non de sang. »Tout ce petit monde s'ennuie et tue le temps en se livrant à des exactions, détruisant les meubles, la vaisselle ou les tableaux par jeu macabre : la toute-puissance de l'occupant donc alors, on décide de faire une soirée légère en allant chercher des femmes. On retrouve ce thème dans une autre nouvelle : « deux amis », deux hommes, adeptes de la pêche, se retrouvent au bord de la rivière après avoir traversé les lignes. Ils entendent les détonations en provenance du Mont Valérien, se croient en sécurité car ils ne font rien de mal. Ils se font arrêter par les Prussiens, force occupante, et sous couvert d'une accusation gratuite d'espionnage condamnés exécutés pour le simple plaisir de tuer cette nouvelle fait penser bien-sûr à l'occupation et aux exactions nazies. Ma préférée est « Madame Baptiste » : enfant, elle a été victime d'abus sexuel par un homme qui a été condamné mais c'est elle que les bien-pensants montrent du doigt et accuse de moeurs légères ; on s'éloigne d'elle comme si elle était contagieuse, on se moque d'elle ouvertement. On retrouve le thème de l'hypocrisie, une fois qu'on a été cloué au pilori, quoi qu'il puisse arriver on sera condamné hypocrisie de la société mais en premier lieu de l'Église qui lui refuse les derniers sacrements, et donc seules quelques personnes assisteront à l'enterrement. Dans « le lit », l'auteur nous propose une analyse quasi philosophique du rôle du lit dans la vie des hommes et des femmes. « le lit, mon ami, c'est toute notre vie. C'est là qu'on naît, c'est là qu'on aime, c'est là qu'on meurt mais c'est aussi là qu'on souffre ! Il est le refuge des malades, un lieu de douleur aux corps épuisés »Maupassantaborde aussi l'amour, dans « Les mots d'amour », il égratigne au passage une femme qui a l'habitude de dire après l'amour, des mots doux qui ne plaisent pas à son amant (mon gros chien, mon chat ou mon coq ou encore mon gros lapin adoré) qui sont pour lui des tue-l'amour et qu'il en vient à préférer ses silences. Et bien-sûr quelques scènes sur le couple, le mariage, l'infidélité ou des femmes légères, qui relèvent parfois de la misogynie (cf. « La bûche » ou « La relique ») mais il n'est pas tendre non plus avec les hommes : dans « A cheval », il étrille un homme qui veut parader, se croyant supérieur aux autres, car bien néEt encore dans ce recueil, une nouvelle consacrée à la folie, avec « Fou ? », l'histoire d'une homme tellement jaloux qu'il l'est de tout ce qui approche la dame de ses pensées, et même de son cheval ! ! ! est-il vraiment amoureux d'ailleurs, car il passe de l'amour à la haine d'une minute à l'autre. J'ai lu la plupart des nouvellesDe Maupassant, il y a longtemps et j'ai beaucoup de plaisir à les relire, tant l'écriture est belle, fascinante et le ton, tour à tour, lucide, féroce, voire caustique, ou ironique, mais toujours léger. Lien : https: //leslivresdeve. wordpr. .";4.5;1
Mademoiselle Fifi et autres nouvelles;Guy deMaupassant;"Un tout petit peu moins emportée au global par ce recueil que certains autres, et pourtant il est truffé de quelques pépites si bien pimentées qu'elles relèvent à merveille l'ensemble de ce plat ! Parmi mes coups de coeur : la sarcastique au possible « Mots d'amour » ou comment expliquer à nous autres femmes amantes combien il serait souvent bienvenu de nous taire ; « Madame Baptiste » ou la narration parfaite d'une douloureuse histoire en quelques pages ; « Un réveillon » où l'on veillera le père Fournet sur un lit de mort bien particulier ; « Mademoiselle Fifi"", qui m'a mis horriblement mal à l'aiseAprès les études de moeurs et scènes campagnardes, c'est un nouveau Maupassant que je découvre ici, car derrière nombre de ces nouvelles qui explorent la complexité abyssale des femmes, on sent poindre des accès de brutale folie. Et je ne doute pas qu'il me reste encore de belles et complexes profondeurs à découvrir chez le bonhomme.";4.0;1
Le tour du monde en 80 jours;JulesVerne;"Un savoureux récit d'aventures en mode steampunk*Et voilà, j'ai enfin dépoussiéré ma bibliothèque pour sortir un classique que je n'ai jamais lu . Shame on me : )Jules Verne est pourtant le précurseur, le père de la science-fiction française. J'aurais dû commencer par lui. Comme vous certainement, j'avais visionné le dessin animé des années 80 de cette célèbre histoire (où les personnages sont des félins, renards. . . ). Alors, est-ce la nostalgie qui s'est emparée de moi à la lecture de ce récit truculent ? Certainement. *Le début est un peu poussif. L'auteur prépare l'atmosphère si steampunk du 19eme siècle. Le pari est lancé et d'un coup, l'aventure commence pour de bon. Pas de fioritures, pas de précisions superflues, comme les héros, n'emportant que le strict nécessaire, la course contre la montre a débuté. *Le temps, parlons-en. Ici, il est partout, mis à toutes les sauces. Forcément, c'est lui qui scande l'aventure à proprement dite. Ah, quel rythme effréné! Entre péripéties, découvertes et rencontres malavisées, les héros sont bien malmenés. C'est ce qui fait son charme. Et bien sûr, j'ai souvent pensé à Tintin, notre célèbre reporter, aventurier hors pair qui a également sillonné la planète entière. Lui aussi a su utiliser toutes les ressources, tous les moyens de transport à sa disposition. *Je regrette toutefois des situations trop ""faciles"" où la situation se rétablit d'un clignement dil (ou plutôt d'argent distribué). Dommage aussi que ce Phileas Fogg ne s'intéresse pas plus à ce qui l'entoure. Un peu de tourisme ne lui aurait pas fait de mal. (oui, j'ai trouvé ce personnage arrogant, froid et antipathique). J'ai passé un très bon moment. Et dans une prose littéraire soutenue mais accessible. Une parenthèse ""vintage"" délicieuse. *Petit bonus: durant ma lecture du roman, je l'ai entrecoupé de l'adaptation en BD (trilogie) qui complète mon imaginaire à merveille.";3.5;0
Le tour du monde en 80 jours;JulesVerne;J'ai adoré ce roman lors de ma première lecture quand j'avais une douzaine d'années. Relu récemment, il n'a pas pris une ride. Aventure, humour, rebondissements, tout est là. Comment faire le tour du monde avec les moyens les plus modernes pour l'époque !;4.0;1
Le tour du monde en 80 jours;JulesVerne;Momentanément privée de ma PAL, je me rabats sur la relecture du périple de Phileas Fogg. Des aventures aux multiples rebondissements et une histoire d'amour bien chaste en ont fait un classique de la littérature jeunesse. Mais la relecture avec un oeil d'adulte ne peut s'empêcher d'être plus critique envers les clichés véhiculés : l'anglais flegmatique et le rustre américain, le petit Français imaginatif et les belliqueux indiens d'Amérique qui attaquent les trains. Comme dans « Tintin au Congo », c'est aussi un regard sur le colonialisme et sur la façon dont sont considérés les peuples des pays conquis. D'autre part, j'aime toujours l'idée de faire le tour du monde, mais cette façon qu'a le héros de voyager sans se soucier de rencontrer des gens, ni même de regarder les paysages, me semble tout à fait absurde, même si on rencontre encore aujourd'hui ce genre de touriste pour qui avoir « fait » un pays, c'est y avoir passé une nuit dans la chambre d'un hôtel à jouer aux cartes en attendant qu'on lui serve la même nourriture que chez lui. Au final, c'est intéressant dans la mesure où le lecteur est capable de considérer avec humour cette caricature d'époque, sans y voir la réalité du monde ou le plaisir du voyage.;3.0;0
Le tour du monde en 80 jours;JulesVerne;Comment condenser cette oeuvre de Jules Verne ? Scénariste, Jean-Michel Coblence, habitué à se pencher sur les classiques de la littérature, et Younn Locard, dessinateur de Révolution, ont totalement réussi leur pari. Alors, oui, c'est très très condensé, Phileas Fogg et son fidèle Passepartout filent à la vitesse de l'éclair ! Mais c'est plaisant à lire et à voir. Plutôt destiné au lectorat des enfants et adolescents, c'est un bon moyen de leur donner, peut-être, l'envie de lire le roman de Jules Verne. Je serai curieuse de voir la version de Loïc Dauvillier et Aude Soleilhac qui se sont attelés, eux aussi, à ce chef d'oeuvre de la littérature.;3.0;0
Le tour du monde en 80 jours;JulesVerne;"Le Tour du monde en 80 jours, c'est un récit de voyage à la fois statique (parce qu'on voyage en étant confortablement assis) et dynamique, un voyage dans l'espace, autour du monde, une course contre la montre, où le temps, c'est de l'argent, pour Phileas Fogg comme pour ses partenaires de whist, qui ont parié sur la possibilité ou l'impossibilité d'un tel voyage en si peu de temps. C'est aussi le rapport du temps parcouru en fonction de la distance divisée par la vitesse, selon les moyens de locomotion mis à la disposition du projet insensé de Phileas Fogg, qui fait son voyage autour du monde de manière rationnelle, mathématique, aussi tient-il un livre de comptes où il inscrit le temps parcouru, les heures gagnées et perdues selon ses prévisions, dans la colonne des bénéfices ou dans la colonne des pertes. Phileas Fogg dépense énormément d'argent ; sans le gaspiller, parce que c'est un économiste et qu'il contrôle absolument tout, avec exactitude, et qu'il ne fait rien de superflu, qu'il contrôle alors même qu'il est impossible de prévoir tout ce qu'un voyage peut avoir d'imprévisible. Il fait des détours ; il subit quelques contretemps mais la chance (la fortune) lui sourit.";3.0;0
Le tour du monde en 80 jours;JulesVerne;Cela faisait des années que ce livre traînait dans ma pile à lire et j'ai enfin pris le temps de le découvrir, un peu craintive à l'idée que le style soit compliqué. le tour du Monde en quatre-vingts jours est probablement le roman le plus célèbre de Jules Verne, aussi étais-je curieuse de le lire, malgré mes appréhensions. Dans cette histoire, nous allons suivre un riche anglais, Phileas Fogg, qui fera le pari de faire le tour du Monde en seulement quatre-vingts jours. Accompagné de son tout nouveau serviteur, Passepartout, il part sur les routes pour réussir ce pari difficile qui peut le mener à la ruine. Seulement, une série de circonstances vont les amener à être suivis à la trace par Mr Fix, qui pourrait très bien compromettre leur voyage... Contrairement à ce que je pensais, c'est un roman très accessible, même si ce classique de la littérature a été écrit il y a plus de cent ans. le style d'écriture est fluide, malgré quelques termes qu'on utilise moins aujourd'hui. C'est une histoire très prenante, en raison de cette aventure hors du commun que vivent les protagonistes, mais aussi des personnages construits par Jules Verne. Passepartout, Fix, Miss Aouda et surtout l'énigmatique Phileas Fogg. J'ai été amenée à voyager avec elleux et c'était un plaisir, même si on ressent, par certaines paroles, que ce roman ne date pas d'hier. C'est un roman d'aventures que j'ai beaucoup apprécié, écrit par un précurseur de la science-fiction. Je regrette juste que la résolution des problèmes soit si facile pour les protagonistes, manquant parfois de crédibilité. C'est un livre qui se lit assez facilement et dont l'histoire est chouette !;3.0;0
Le tour du monde en 80 jours;JulesVerne;Depuis 25 ans que je suis une boulimique de lecture, je n'avais encore jamais lu Jules Verne. Voilà qui est chose faite ! Et je pense réitérer la chose. Il faut s'habituer au style d'écriture de l'époque (ce roman a été publié en 1873), mais ce n'est finalement pas difficile : il se lit très facilement. Un agréable moment de lecture. [Lu en mai 2020];3.0;0
Le tour du monde en 80 jours;JulesVerne;Comme d'habitude, la plume de Jules Verne nous entraine derrière elle. Mais pour ce roman, il n'y a pas grand chose d'autre. Les personnages sont sympathiques mais tout se passe très vite, on va d'un point à un autre. Comme l'aventurier, on ne voit pas grand chose. Et puis, avouons-le, nous sommes blasés : le train, le bateau qui file, on connait, on a même mieux maintenant. Alors du coup, je ne conseillerais pas ce roman pour découvrir l'auteur. Il est loin de faire rêver ou de laisser un lecteur médusé par les idées avant-gardiste de Jules Verne. Je conseillerais plutôt et surtout Voyage au centre de la Terre qui pour moi est vraiment riche.;3.0;0
Le tour du monde en 80 jours;JulesVerne;Le tour du monde en quatre-vingts jour est à mes yeux le plus accessible des romans de Jules Verne. Nous suivons donc Philéas Fogg et son improbable compagnon Passepartout à travers un voyage de courte durée où les péripéties sont nombreuses. Que de descriptions donc des pays et des habitants qu'ils rencontrent qui permettent de se représenter parfaitement le monde à cette époque.;3.0;0
Le tour du monde en 80 jours;JulesVerne;Lecture faite à voix haute pour ma fille de 10 ans (CM2)Je n'avais jamais lu de roman deJules Verne. Pour être honnête, heureusement qu'il s'agit ici d'une version condensée du roman. J'ai trouvé cette lecture un peu fastidieuse, surtout pour un enfant de primaire. L'histoire est simple et compréhensive, mais mon ressenti est surtout du au style de l'écriture. Les tournures de phrase sont complexes et un peu lourdes. On sent que ce n'est pas une écriture actuelle mais d'un autre siècle. L'institutrice de ma fille a conseillé aux parents de les aider dans la lecture, et je comprends. En tout cas, ce premier aperçu deJules Vernene m'a pas emballé plus que cela. . .;2.5;-1
Le tour du monde en 80 jours;JulesVerne;"Jules Verne fait partie des classiques de la littérature de jeunesse, donc maintenant que je suis adulte, il était temps que je commence à le lire ! . . . Même sans l'avoir lu, qui ne connait pas les fameux Phileas Fogg et Passepartout, le maître anglais et son valet français lancé dans un pari complètement fou ? Et bien ce fut une découverte bien plaisante ! Une aventure trépidante bien sûr, mais aussi une écriture agréable et bien sûr l'étonnante modernité du récit pour un roman du 19ème siècle ! Bien sûr, certains jugements de valeurs sur les civilisations orientales ou la ""supériorité"" de l'éducation à l'européenne rappelle l'esprit expansionniste et colonisateur de l'époque, mais Rudyard Kipling a fait bien pire ! Ce tour du monde, c'est surtout une ode aux nouveaux moyens de transports - et aux anciens qui dépannent bien quand même parfois. Pou ma part, ce que je retiendrai surtout c'est le dépaysement, l'humour et tous les rebondissements dans ce roman dans la digne lignée de L'île au trésor , publié une dizaine d'année plus tard. On retrouve les mêmes ressorts de l'incroyable chance du héros pantouflard qui part dans un voyage extraordinaire qui le dépasse et le confronte à ses croyances et ses valeurs - comme dans Bilbo le Hobbit publié presque un siècle plus tard ! Et au bout du chemin, en plus de s'être découvert, il découvre que tout l'or du monde ne saurait acheter des choses telles que l'honneur, le dévouement à ses amis, ou l'amour. Ah, l'amour. . . celui qu'on irait jusqu'au bout du monde pour le trouver ! Tous les éléments pour un ""best seller"" sont réunis dans ce livre. Bravo Jules Verne ! J'y reviendrai sans doute.";3.5;0
Le tour du monde en 80 jours;JulesVerne;Il y avait bien longtemps que je n'avais lu une aventure deJules Verne. C'est bien sûr à resituer dans le contexte historique du 19ème siècle. Les aventures de Phileas Fogg étaient alors destinées à faire découvrir la diversité du monde aux lecteurs. C'était aussi, il me semble, une manière de montrer la puissance et l'hégémonie britannique qui était alors la première puissance mondiale. Ainsi que de faire découvrir les nouveaux moyens de transports qui permettaient alors de faire rapidement le tour du monde, comme la marine à vapeur où les chemins de fer transcontinentaux. On ne s'ennuie pas une seconde et les péripéties de nos compagnons sont toujours aussi trépidantes un siècle et demi plus tard. Jules Vernereste un incontournable du roman d'aventure.;5.0;1
L'Ile mystérieuse;JulesVerne;L'île Mystérieuseest un excellent roman deJules Vernequi fleure bon l'aventure et qui, selon moi, est très représentatif des idées de son auteur et de son époque. Il raconte l'histoire de cinq personnages : l'ingénieur Cyrus Smith, son domestique Nab, le journaliste Gédéon Spilett, le marin Bonadventure Pencroff et l'adolescent Harbert. Pour échapper au siège de Richmond où ils sont retenus prisonniers par les Sudistes pendant la guerre de Sécession, ils décident de fuir à l'aide d'un ballon. Pris dans un ouragan, ils échouent sur une île déserte qu'ils baptiseront l'île Lincoln. Après avoir mené une exploration de l'île, ils s'y installent en colons et commencent à la civiliser. Rapidement ils réalisent qu'une présence semble veiller sur eux et les aide dans toutes les circonstances difficiles, voire tragiques. Jules Verneest considéré comme un des pionniers de la science-fiction (bien que peu de ses oeuvres puissent, selon moi, être admises comme relevant de ce genre), un romancier à l'imagination fertile. Et pourtant son oeuvre est profondément ancrée dans son époque. Cela se voit dans les 500 millions de la Begum, imprégnée du sentiment anti-allemand post défaite de 1870 (dans un registre politique donc) mais également dans l'Île Mystérieuse qui véhicule beaucoup de valeurs et idées prégnantes au XIX siècle (dans un registre plus philosophique) : croyance dans l'idée de progrès, portée par une science triomphante, venant à bout de tous les problèmes, une nature vue comme source de matières premières à exploiter, et qu'il convient de civiliser, au risque de redevenir sauvage (comme le personnage de Ayrton). Ici l'humain a besoin de la société pour prétendre à ce titre, société que Cyrus Smith et ses compagnons s'emploient à recréer. C'est donc bien en tant que produit de son époque queJules Vernese démarque de l'héritage de Defoe et de son Robinson Crusoé (qu'il admirait) pour qui, au contraire, la nature revêtait un caractère plus idéalisé et l'homme une humanité intrinsèque (mythe du bon sauvage avec Vendredi), même seul et dénué de culture. Mais, au delà de ça, l'Île Mystérieuse est avant tout un excellent roman d'aventure avec des personnages forts, bourrés d'ingéniosité qui relèvent tous les défis. L'île, en tant que telle, est un décors idéal pour mettre nos héros à l'épreuve et propice à stimuler l'imagination, par cette touche de mystère que l'auteur prend soin de maintenir le plus longtemps possible. Indéniablement un des meilleurs romans deJules Verne.;5.0;1
L'Ile mystérieuse;JulesVerne;Lu à l'occasion d'une lecture scolaire, j'ai trouvé le livre tirant beaucoup trop en longueur. La trame, classique, présente pourtant divers aspects intéressants, mais le livre manque vraiment d'action à mon goût. De plus, on ne trouve aucune difficulté particulière à surmonter pour les héros. Ceux-ci sont les meilleurs dans leur domaine, et rien ne leur résiste. Aucun n'a de défauts, et tous sont irréprochables, jusqu'au singe qu'ils parviennent à civiliser. Le côté merveilleux pourrait ravir les jeunes lecteurs, mais l'abondance de facilité m'a vraiment barbée. Faire d'un singe un serviteur parfait? Apprendre à un chien à monter sur une échelle de corde? Faire du pain au moyen d'un grain de blé? C'est beaucoup trop risible.;1.0;-1
L'Ile mystérieuse;JulesVerne;"Une relecture de ce roman qui m'avait enthousiasmée enfant. Et la magie fonctionne toujours ! J'ai été captivée par les aventures de ces 5 robinsons, dépourvus de tout sauf de leur courage et de leurs compétences techniques et scientifiques, qui parviennent à recréer une ""colonie"", pourvue du confort dernier cri de l'époque. Cyrus Smith, l'ingénieur qui s'impose comme le chef naturel de la compagnie, sait fabriquer verre, explosifs, vêtements. . . il ne reste plus qu'à faire ! On peut trouver assez invraisemblable que toutes les matières premières soient miraculeusement présentes sur l'île, et plus encore que ces cinq individus travaillent de concert sans hésitation, sans tensions ni désaccords. . . Certains accents, très 19e siècle, prêtent parfois à sourire : l'image du ""bon nègre"", certes égal, mais pas tout à fait, la science permettant un progrès (y compris moral) à l'infini. Mais tout cela est passionnant et surtout très sympathique.";5.0;1
L'Ile mystérieuse;JulesVerne;Je suis né à Nantes, et j'y vis toujours, et l'une de nos figures emblématiques estJules Verne, né ici au bord de la Loire, émigré à Paris et qui nous a quitté à Amiens. Tout ça pour dire que j'étais sans doute prédestiné à lire son oeuvre. de fait, j'ai lu une bonne partie de ses livres, à partir de l'âge de 8 ou 9 ans, âge où l'on rêve de voyages et d'aventures. Mais le livre qui par excellence regroupe tous les secrets de la littérature Vernienne est à mon sensL'Île MystérieuseDéjà le titre nous emmène ailleurs Pendant la guerre de sécession, un groupe de prisonniers s'évade en ballon ( ), et au gré des vents et des tempêtes va s'échouer sur une île au milieu de nulle part. Tous survivent, un ingénieur Cyrus Smith et son chien Top, un journaliste Gédéon Spilett, un marin Pencroff et son protégé un jeune orphelin Harbert Brown, et un ancien esclave Nab(uchodonosor) affranchi par son ancien maître C. Smith. À travers ce livre, Jules Vernenous emmène au-delà de l'aventure géographique proprement dite puisqu'il fait appel au savoir de chacun dans un domaine bien précis pour apprendre à survivre dans un univers inconnu et inhabité (encore que ). L'ingéniosité technique de Cyrus Smith - qui prend en fait la tête de cette colonie disparate - transforme une terre brute, une forêt inextricable, des montagnes hostiles, en une colonie habitable presque rêvée tant la capacité de chacun participe à la survie des autres. L'aventure humaine aussi à travers la confrontation et l'entr'aide de tous les personnages. le banal dicton l'union fait la force prend ici une dimension héroïque et les rapports humains en sont transformés. Même l'animal dans sa naturalité la plus simple acquiert une humanité relative et s'intègre à la colonie. Des éléments extérieurs viendront troubler, améliorer, détruire cette micro-société, et l'homme en sortira grandi. Je ne suis pas philosophe - loin s'en faut - et je n'ai pas la prétention de faire une exégèse de l'oeuvre de Verne mais je vois différemment l'aventure avec le recul de l'âge. J'ai dû lire au moins cinq versions différentes avant de tomber sur le texte intégral dans une édition Hetzel appartenant à mon père (ou son père). Et je le relis régulièrement. Quel bonheur, quelle richesse, quelle fraîcheur. Attention, je prends toujours autant de plaisir à me plonger dans ce livre tant il est riche par son écriture, son vocabulaire, sa capacité à faire à chaque fois une nouvelle micro-aventure des péripéties des personnages. On comprend mieux l'engouement des lecteurs du XIXe siècle qui lisaient ces aventures en feuilletonSi vous ne l'avez pas lu, courez vite vous l'acheter et plongez-y avec délices, amours et orgues (si, si, vous verrez à la fin. )N. B. : si l'on vous propose de voir une adaptation ciné ou télévisuelle, fuyez pauvres fous !;5.0;1
